Date,price,log_return,volatility_20d,mean_return_20d,ma_50,price_ma_ratio
2024-08-28,25052.349609375,0.0013820469762269526,0.009348811862884662,0.00039080582529779433,24374.101953125,1.0278265700846896
2024-08-29,25151.94921875,0.003967777356455909,0.009352708036936157,0.0004007734147424221,24405.9829296875,1.030564894321675
2024-08-30,25235.900390625,0.003332202116407902,0.009365599456199938,0.00044779269602611286,24440.3809375,1.0325493884550874
2024-09-02,25278.69921875,0.0016945136137639853,0.00891249024630856,0.0011221279208795357,24474.614921875,1.0328538078920426
2024-09-03,25279.849609375,4.550726442364936e-05,0.0059558877479267405,0.0024819909411732963,24510.189921875,1.0314016207117631
2024-09-04,25198.69921875,-0.003215245383183467,0.005983948539919191,0.00245244884136462,24543.4069140625,1.026699321205975
2024-09-05,25145.099609375,-0.0021293438665674616,0.005557650390512338,0.0017144783309739823,24571.882890625,1.023328156059571
2024-09-06,24852.150390625,-0.011718747382249265,0.005992534120789415,0.0015013648809392766,24591.5498828125,1.0105971567084773
2024-09-09,24936.400390625,0.003384315433638339,0.005644871940999611,0.0011539160918564617,24609.387890625,1.0132881200236832
2024-09-10,25041.099609375,0.0041898603137641086,0.0056633443960017495,0.0014054910363545847,24629.997890625,1.0166910984148512
2024-09-11,24918.44921875,-0.004909997784499106,0.0053748974091203435,0.0015889835902494578,24645.527890625,1.0110738682221052
2024-09-12,25388.900390625,0.018703624424743968,0.0065804669203597555,0.0025143269293955942,24670.82890625,1.0291060947771027
2024-09-13,25356.5,-0.0012769785942554214,0.005762280178136006,0.0016341895529257701,24692.22890625,1.0269020304433458
2024-09-16,25383.75,0.0010740980826790941,0.005763138719487624,0.0016237576893526205,24713.8608984375,1.0271058052934519
2024-09-17,25418.55078125,0.0013700476615561017,0.005704014554270288,0.0014361292570135998,24735.754921875,1.0276035989817789
2024-09-18,25377.55078125,-0.0016142974615182065,0.00573252415043858,0.0012111834748332368,24756.894921875,1.0250700203451846
2024-09-19,25415.80078125,0.0015061029073179838,0.005731968060874307,0.001203190162394872,24776.546953125,1.0258007634935737
2024-09-20,25790.94921875,0.014652566289984728,0.006466687883468066,0.00191234618335065,24805.876953125,1.0397112453426447
2024-09-23,25939.05078125,0.005725960454112572,0.006396732449395994,0.001822493298651006,24838.338984375,1.0443150324008148
2024-09-24,25940.400390625,5.20286681844374e-05,0.00639990166101033,0.0018108020545493403,24867.103984375,1.043161294814402
2024-09-25,26004.150390625,0.0024545416621303915,0.006400613217596172,0.0018644267888445123,24895.4530078125,1.0445341316932284
2024-09-26,26216.05078125,0.008115692736807522,0.006538079244362991,0.002071822557862093,24927.5140234375,1.051691346220926
2024-09-27,26178.94921875,-0.0014162255444679923,0.006576007701749365,0.0018344011748182981,24955.076015625,1.0490430565051656
2024-09-30,25810.849609375,-0.014160691857076434,0.007486435889129835,0.0010416409012762773,24980.675,1.0332326732314079
2024-10-01,25796.900390625,-0.0005405862138807384,0.007491685599320218,0.001012336227361058,25006.4280078125,1.0316107675420711
2024-10-03,25250.099609375,-0.02142424417261006,0.008989265590244327,0.00010188628788972819,25021.848984375,1.0091220526965266
2024-10-04,25014.599609375,-0.009370461848646757,0.009226552994149493,-0.0002601696112142366,25033.8709765625,0.9992301882834843
2024-10-07,24795.75,-0.008787371273170997,0.009056666164466652,-0.00011360080576032317,25041.663984375,0.9901798065604409
2024-10-08,25013.150390625,0.008729434677965052,0.00924228321596791,0.0001536551564560125,25045.23,0.9987191329696313
2024-10-09,24981.94921875,-0.0012481693673798233,0.00919717271608989,-0.00011824632760118409,25048.1469921875,0.9973571788181319
2024-10-10,24998.44921875,0.0006602588660852999,0.009128513840467197,0.00016026650492803618,25050.9699609375,0.9979034447660352
2024-10-11,24964.25,-0.0013689902517646816,0.008018408242302709,-0.0008433642288973962,25051.231953125,0.9965278373020633
